Date,EnergyProduction,CarbonFootprint,SystemEfficiency,MaintenanceCosts,ProductionSource,CustomerFeedback,Temperature,Humidity,Demand,OutageDuration,OutageReason
2024-03-10 11:46:36,8601.24,226.88,86.8,1051.55,Natural Gas,Neutral,22.49,55.83,670.9,12.36,Unknown
2022-09-30 11:46:36,1367.34,182.04,88.82,4230.93,Solar,Positive,28.22,64.11,566.42,15.66,Unknown
2023-05-12 11:46:36,2492.8,345.05,86.78,2406.39,Solar,Negative,14.36,34.51,890.32,21.55,Weather
2023-03-18 11:46:36,2375.14,130.72,90.77,4628.19,Solar,Positive,25.03,77.09,857.68,10.22,Unknown
2022-10-03 11:46:36,9461.41,478.44,80.97,2609.0,Hydro,Positive,35.31,41.38,806.09,14.44,Weather
2023-11-22 11:46:36,2072.33,470.06,80.21,3489.83,Solar,Positive,26.13,22.78,868.71,5.31,Maintenance
2024-01-14 11:46:36,5852.71,347.44,90.81,2700.34,Solar,Positive,19.86,40.67,937.04,3.95,Unknown
2023-02-26 11:46:36,8449.97,346.72,86.66,1038.04,Coal,Neutral,33.85,62.76,905.11,1.55,Equipment Failure
2023-01-14 11:46:36,3135.59,414.3,90.48,2951.82,Hydro,Positive,28.63,43.81,900.53,6.84,Maintenance
2023-07-31 11:46:36,1439.32,428.09,92.43,3963.73,Natural Gas,Positive,37.88,35.46,926.06,6.71,Maintenance
2023-03-11 11:46:36,2566.87,210.54,82.82,1295.91,Hydro,Neutral,33.79,55.15,740.35,10.6,Weather
2023-03-07 11:46:36,8416.04,109.32,82.2,4534.22,Natural Gas,Positive,1.05,38.25,605.89,13.6,Unknown
2024-03-31 11:46:36,9246.83,439.82,93.79,4416.06,Hydro,Positive,23.05,39.39,537.78,13.66,Equipment Failure
2022-09-08 11:46:36,3674.1,299.52,82.86,3903.81,Wind,Positive,12.87,71.35,780.61,19.09,Maintenance
2023-07-19 11:46:36,2801.82,323.2,82.78,2950.41,Coal,Negative,29.4,47.04,691.77,17.1,Equipment Failure
2023-06-11 11:46:36,8189.02,258.99,92.89,1784.28,Natural Gas,Negative,10.75,55.72,984.74,16.63,Equipment Failure
2024-01-25 11:46:36,5109.44,209.88,81.49,3738.28,Hydro,Neutral,3.07,50.8,801.24,23.34,Maintenance
2022-10-16 11:46:36,4062.53,450.96,82.93,1840.25,Coal,Negative,26.21,28.84,887.16,1.19,Maintenance
2023-06-04 11:46:36,8982.35,299.28,90.92,4386.25,Natural Gas,Negative,12.62,72.07,829.22,21.96,Weather
2024-05-10 11:46:36,5723.47,423.21,84.64,4108.46,Coal,Neutral,39.6,21.17,581.29,11.01,Unknown
2022-08-03 11:46:36,9128.08,122.28,81.56,2921.11,Solar,Negative,21.79,35.01,982.13,18.84,Weather
2023-08-06 11:46:36,2548.43,287.35,93.99,3841.05,Coal,Positive,1.23,32.69,606.98,10.09,Unknown
2022-12-28 11:46:36,1114.93,309.42,85.52,3128.42,Solar,Neutral,24.36,21.71,755.5,23.96,Weather
2023-07-01 11:46:36,9387.49,426.53,82.64,3234.69,Solar,Positive,34.96,40.69,944.89,16.56,Weather
2023-10-20 11:46:36,3596.32,293.04,88.11,4120.01,Coal,Positive,14.63,74.28,719.26,15.71,Maintenance
2023-01-29 11:46:36,3725.95,420.72,86.07,2355.29,Wind,Negative,14.32,59.56,599.13,14.87,Unknown
2023-10-18 11:46:36,3826.09,466.59,80.36,1314.29,Wind,Positive,25.85,78.93,836.84,0.39,Unknown
2022-10-03 11:46:36,8553.8,186.75,86.79,1074.58,Wind,Negative,3.14,46.87,781.2,11.38,Maintenance
2023-09-16 11:46:36,1317.34,391.24,86.78,1436.71,Solar,Positive,35.44,52.81,734.41,2.04,Unknown
2024-03-26 11:46:36,2585.31,271.87,86.04,1698.44,Natural Gas,Negative,9.92,64.64,678.19,17.56,Weather
2022-09-02 11:46:36,4905.55,203.55,87.66,1045.76,Solar,Positive,15.6,71.08,515.92,2.41,Maintenance
2023-06-04 11:46:36,8152.58,122.49,85.16,2637.8,Natural Gas,Negative,5.68,30.7,846.47,2.07,Maintenance
2023-02-01 11:46:36,8844.54,345.61,94.71,2009.53,Natural Gas,Neutral,6.47,58.02,747.22,6.17,Maintenance
2023-02-09 11:46:36,2140.7,317.51,91.75,2700.89,Solar,Neutral,17.64,52.64,580.06,19.43,Equipment Failure
2023-01-01 11:46:36,8701.89,306.64,82.57,2062.12,Wind,Negative,14.59,33.0,875.07,5.48,Unknown
2024-02-29 11:46:36,6993.42,209.33,84.61,3512.65,Wind,Neutral,22.72,47.28,959.62,5.31,Weather
2023-01-31 11:46:36,8904.05,299.43,93.51,2650.85,Hydro,Negative,18.32,32.93,876.76,19.76,Maintenance
2022-11-14 11:46:36,9506.07,286.24,82.53,3002.96,Hydro,Neutral,26.38,30.94,860.17,17.75,Weather
2024-01-05 11:46:36,4563.95,409.22,83.87,3392.04,Coal,Negative,23.11,70.93,814.43,22.67,Maintenance
2023-10-27 11:46:36,8795.25,310.25,86.62,1273.92,Coal,Neutral,20.89,24.1,978.76,6.1,Unknown
2023-12-14 11:46:36,6271.41,184.8,89.24,2017.06,Solar,Negative,25.82,41.57,923.09,23.04,Maintenance
2022-12-03 11:46:36,3117.38,451.53,85.89,3000.99,Hydro,Negative,39.32,37.96,916.36,20.27,Maintenance
2022-07-24 11:46:36,2223.99,417.91,90.05,3359.86,Hydro,Neutral,18.52,47.04,645.45,14.29,Maintenance
2022-11-15 11:46:36,8941.19,168.25,87.77,2527.17,Wind,Positive,24.49,20.58,632.37,14.39,Weather
2024-04-13 11:46:36,3822.77,415.31,83.78,2193.05,Hydro,Positive,20.49,28.13,792.31,6.71,Equipment Failure
2022-07-29 11:46:36,1414.04,256.57,88.91,1920.83,Wind,Negative,21.41,31.48,734.81,2.25,Equipment Failure
2024-03-28 11:46:36,3934.51,495.9,87.76,2212.41,Coal,Positive,30.48,68.32,844.96,16.89,Equipment Failure
2022-08-19 11:46:36,5560.7,169.22,80.46,1245.43,Coal,Positive,2.31,30.67,633.83,19.01,Unknown
2022-12-07 11:46:36,6832.59,220.33,92.6,4526.75,Natural Gas,Neutral,18.31,23.89,661.28,19.2,Weather
2022-10-20 11:46:36,2986.46,202.39,91.06,1610.37,Coal,Positive,27.55,38.97,888.44,1.58,Unknown
2023-05-01 11:46:36,4290.71,360.45,83.72,1772.34,Hydro,Negative,26.67,50.74,873.55,5.33,Weather
2023-10-10 11:46:36,4803.1,139.02,82.45,1385.47,Natural Gas,Negative,32.34,69.39,842.24,20.12,Unknown
2023-11-02 11:46:36,1584.06,110.07,90.57,1562.34,Wind,Positive,1.78,72.46,640.54,19.46,Weather
2023-09-14 11:46:36,6770.19,255.63,86.76,2381.04,Wind,Negative,15.84,79.42,926.14,2.07,Unknown
2023-11-16 11:46:36,1524.37,115.98,85.67,2414.19,Hydro,Negative,36.84,39.24,589.7,15.38,Equipment Failure
2023-07-13 11:46:36,5670.85,450.36,82.13,4012.34,Wind,Neutral,21.04,73.31,581.73,13.42,Weather
2023-11-29 11:46:36,3323.38,269.28,84.73,1051.13,Wind,Neutral,14.43,39.39,563.01,12.46,Equipment Failure
2023-05-13 11:46:36,3351.66,271.5,85.97,1318.28,Hydro,Neutral,19.97,38.84,593.93,1.98,Equipment Failure
2023-08-04 11:46:36,5812.83,410.61,83.19,4929.27,Coal,Neutral,5.13,78.15,706.89,0.64,Equipment Failure
2023-12-07 11:46:36,8154.39,331.24,83.7,3589.64,Wind,Neutral,7.51,65.98,615.84,15.25,Weather
2023-11-01 11:46:36,2564.09,218.71,87.84,1531.2,Solar,Neutral,0.15,57.13,966.85,13.51,Equipment Failure
2023-01-26 11:46:36,9363.47,280.92,86.98,3325.22,Hydro,Neutral,29.45,68.63,958.8,23.97,Weather
2023-03-20 11:46:36,9800.38,385.53,81.52,4301.55,Natural Gas,Positive,0.35,55.6,522.05,14.56,Equipment Failure
2022-09-07 11:46:36,5263.07,277.68,91.13,4773.58,Solar,Negative,17.18,57.65,923.47,1.54,Unknown
2024-05-10 11:46:36,2328.44,283.03,94.62,1677.03,Natural Gas,Positive,35.11,46.23,959.22,13.91,Weather
2023-01-05 11:46:36,8110.87,211.96,93.65,3847.2,Wind,Positive,8.49,75.82,548.26,9.86,Weather
2022-07-25 11:46:36,4286.16,188.08,93.3,2948.15,Hydro,Neutral,13.99,23.57,709.57,16.25,Maintenance
2022-10-19 11:46:36,9483.41,268.73,85.5,1582.3,Wind,Negative,2.83,65.12,980.89,21.45,Maintenance
2023-03-23 11:46:36,3373.66,189.04,83.13,3638.64,Solar,Neutral,22.63,30.01,530.55,16.13,Weather
2024-04-27 11:46:36,2404.81,432.1,86.84,1277.26,Natural Gas,Negative,6.47,62.0,885.33,7.84,Maintenance
2024-03-23 11:46:36,7144.04,297.63,86.72,3388.01,Solar,Positive,0.18,21.63,919.21,16.27,Maintenance
2023-02-04 11:46:36,1576.81,303.7,84.67,1967.15,Hydro,Negative,0.55,21.78,891.92,2.56,Weather
2023-04-12 11:46:36,4735.88,278.1,80.08,3774.79,Wind,Positive,4.26,41.54,757.82,11.65,Weather
2022-12-24 11:46:36,5261.21,398.32,80.56,2199.75,Coal,Positive,3.99,73.66,591.01,5.86,Maintenance
2023-08-27 11:46:36,1257.47,116.61,86.91,3314.82,Wind,Neutral,4.17,61.08,547.09,15.57,Equipment Failure
2023-11-08 11:46:36,4802.5,172.77,80.56,4354.12,Wind,Neutral,39.26,75.2,631.91,14.63,Maintenance
2023-09-04 11:46:36,4598.43,427.36,91.04,3595.22,Natural Gas,Neutral,35.33,65.08,728.23,8.98,Equipment Failure
2022-09-20 11:46:36,1576.14,243.21,84.06,2020.19,Wind,Positive,30.34,32.78,914.47,23.03,Equipment Failure
2024-02-21 11:46:36,8592.36,121.13,90.43,1583.86,Wind,Negative,26.47,58.42,617.52,16.98,Equipment Failure
2023-09-24 11:46:36,1149.0,202.7,90.32,2099.33,Natural Gas,Positive,17.37,78.1,708.63,9.5,Maintenance
2023-01-23 11:46:36,7558.53,209.56,90.32,1062.35,Coal,Negative,12.26,56.33,852.2,18.12,Unknown
2023-02-02 11:46:36,1027.16,143.74,88.75,1902.88,Hydro,Negative,17.93,38.25,636.71,14.9,Unknown
2023-08-28 11:46:36,2038.85,350.79,90.64,2764.41,Coal,Negative,19.0,69.44,763.98,16.97,Unknown
2023-01-25 11:46:36,3276.52,202.46,88.42,2615.47,Natural Gas,Negative,28.34,27.14,796.12,21.1,Weather
2024-02-16 11:46:36,5045.77,137.73,80.29,3275.71,Coal,Positive,13.57,76.96,917.85,20.45,Unknown
2023-08-11 11:46:36,7056.63,278.11,85.72,2541.69,Hydro,Neutral,17.35,29.07,530.87,15.16,Maintenance
2023-04-29 11:46:36,9481.72,412.51,91.15,4862.77,Solar,Negative,37.84,21.07,881.29,6.96,Weather
2023-07-09 11:46:36,3584.78,319.44,80.43,4948.04,Wind,Negative,17.88,70.81,531.4,1.53,Unknown
2023-04-28 11:46:36,2981.51,174.31,94.8,4374.31,Coal,Positive,36.66,73.11,565.73,1.5,Equipment Failure
2022-06-08 11:46:36,1727.51,362.12,85.54,3587.16,Natural Gas,Positive,10.39,70.78,923.63,7.14,Weather
2023-09-06 11:46:36,2700.13,107.66,91.14,2446.39,Hydro,Negative,5.95,51.77,999.1,3.61,Equipment Failure
2024-04-14 11:46:36,1838.1,355.3,85.51,4394.8,Hydro,Negative,16.1,40.6,695.46,17.04,Maintenance
2022-12-02 11:46:36,9484.58,302.15,92.06,2684.55,Solar,Positive,17.34,34.19,612.23,19.89,Equipment Failure
2023-07-19 11:46:36,9690.57,244.8,86.02,1872.57,Natural Gas,Neutral,12.22,50.77,662.67,1.37,Weather
2023-08-10 11:46:36,8474.23,301.98,86.21,3383.98,Natural Gas,Negative,11.01,28.73,930.72,4.44,Maintenance
2022-07-19 11:46:36,4836.06,195.24,89.52,4306.6,Hydro,Positive,35.24,49.24,923.18,11.06,Maintenance
2023-04-24 11:46:36,6488.76,477.49,83.49,2689.28,Wind,Negative,23.91,65.87,896.48,2.62,Weather
2024-05-08 11:46:36,5496.65,246.2,90.47,2417.46,Solar,Negative,2.39,56.83,922.4,9.91,Weather
2023-02-07 11:46:36,4368.59,325.48,93.13,2778.47,Wind,Neutral,8.08,68.47,875.48,3.14,Equipment Failure
2024-01-14 11:46:36,2017.5,211.4,92.1,3111.8,Solar,Negative,13.85,77.79,666.89,3.68,Maintenance
2022-09-26 11:46:36,9364.62,305.61,90.07,2810.44,Wind,Positive,21.74,28.49,597.74,20.93,Maintenance
2023-12-22 11:46:36,5323.15,369.32,89.42,3753.17,Wind,Negative,13.51,71.33,562.88,13.09,Equipment Failure
2024-05-03 11:46:36,5387.7,209.07,92.18,2196.38,Hydro,Neutral,13.35,61.38,512.83,14.0,Maintenance
2024-05-05 11:46:36,7789.03,459.87,87.39,1785.38,Wind,Neutral,32.12,70.36,914.12,3.41,Maintenance
2023-10-22 11:46:36,1694.44,129.31,84.62,2065.65,Natural Gas,Neutral,6.27,48.21,613.35,17.69,Weather
2023-04-27 11:46:36,2766.0,108.89,80.78,3483.35,Wind,Negative,1.39,22.13,614.35,17.78,Maintenance
2023-02-09 11:46:36,3492.32,118.52,89.64,4827.95,Natural Gas,Positive,17.13,30.68,622.1,22.41,Weather
2023-08-29 11:46:36,9233.1,320.14,91.06,1943.81,Wind,Positive,37.7,27.85,952.62,1.99,Maintenance
2024-03-15 11:46:36,7421.67,192.17,88.07,4008.33,Hydro,Negative,7.07,52.26,662.61,22.16,Weather
2023-06-04 11:46:36,6301.04,479.7,85.52,3848.24,Hydro,Positive,12.71,31.6,965.18,10.62,Maintenance
2022-07-19 11:46:36,9705.31,389.97,93.25,1247.89,Hydro,Positive,28.32,33.85,881.91,9.11,Equipment Failure
2024-04-08 11:46:36,7699.18,395.98,88.29,1194.24,Coal,Positive,2.24,39.75,941.04,13.65,Weather
2024-04-15 11:46:36,1550.34,172.46,94.5,4568.32,Natural Gas,Negative,14.05,29.44,966.82,18.78,Equipment Failure
2022-07-28 11:46:36,5481.83,189.28,80.81,1581.91,Coal,Neutral,13.57,72.23,802.22,10.43,Unknown
2023-08-26 11:46:36,2285.44,241.28,82.38,2078.19,Solar,Positive,8.01,63.54,759.92,17.33,Unknown
2022-09-01 11:46:36,2679.46,212.48,94.18,2658.14,Solar,Positive,6.53,76.82,697.89,15.85,Maintenance
2023-01-03 11:46:36,5854.58,480.33,86.4,4904.85,Solar,Positive,1.27,49.82,939.17,12.08,Weather
2023-08-28 11:46:36,7609.09,151.55,84.5,4987.5,Coal,Neutral,27.1,65.03,891.95,11.96,Weather
2024-05-16 11:46:36,7809.63,165.88,80.48,1050.17,Hydro,Neutral,2.16,61.82,935.37,9.07,Maintenance
2023-11-14 11:46:36,1625.39,368.32,91.38,1427.71,Hydro,Negative,9.8,73.11,515.69,3.92,Weather
2024-04-02 11:46:36,7929.0,106.05,81.27,2496.86,Coal,Positive,12.8,38.41,843.89,17.14,Unknown
2022-11-07 11:46:36,1351.41,122.53,86.68,3611.44,Natural Gas,Neutral,2.81,54.52,922.52,10.28,Equipment Failure
2023-03-17 11:46:36,4240.34,364.31,87.83,1208.6,Natural Gas,Neutral,21.7,53.95,722.25,12.74,Equipment Failure
2023-06-03 11:46:36,9407.08,117.65,86.79,4826.91,Wind,Neutral,36.48,65.48,865.77,5.55,Weather
2023-10-03 11:46:36,1884.84,488.51,93.47,4281.43,Hydro,Positive,31.32,53.94,857.56,12.89,Weather
2023-11-26 11:46:36,6094.86,430.35,93.28,1944.27,Natural Gas,Negative,30.41,26.76,842.85,20.71,Maintenance
2022-12-19 11:46:36,7849.84,383.74,92.62,2928.18,Solar,Positive,22.69,42.19,733.21,20.32,Equipment Failure
2022-12-09 11:46:36,5471.82,234.02,89.32,1416.99,Coal,Positive,8.83,38.27,634.28,22.91,Equipment Failure
2023-03-30 11:46:36,4127.57,175.29,84.72,2793.36,Hydro,Negative,17.41,55.04,945.76,8.49,Unknown
2022-11-26 11:46:36,8520.96,332.97,92.03,4030.13,Natural Gas,Neutral,38.11,54.4,869.78,10.2,Equipment Failure
2023-01-05 11:46:36,6203.13,319.08,80.16,2544.07,Wind,Neutral,11.37,28.33,656.39,20.0,Maintenance
2022-10-02 11:46:36,9909.48,475.5,91.92,4712.31,Coal,Positive,8.81,54.58,962.39,0.04,Unknown
2022-10-31 11:46:36,7543.53,152.61,84.55,1818.21,Solar,Neutral,34.24,68.1,554.78,16.87,Equipment Failure
2024-04-08 11:46:36,1739.78,420.37,90.28,1256.35,Coal,Negative,4.78,37.02,903.11,22.24,Equipment Failure
2024-03-23 11:46:36,9689.79,402.05,85.65,2467.89,Natural Gas,Negative,17.95,38.05,875.66,0.25,Unknown
2023-05-16 11:46:36,7290.89,408.26,93.27,2286.98,Hydro,Positive,29.47,64.31,704.13,5.42,Unknown
2022-12-06 11:46:36,2757.76,295.46,83.73,4165.8,Coal,Negative,2.17,60.09,994.54,9.04,Weather
2022-06-25 11:46:36,5127.97,321.83,83.65,3669.74,Hydro,Neutral,36.65,56.08,532.58,8.48,Weather
2024-02-12 11:46:36,4436.45,498.64,81.02,4726.38,Coal,Positive,12.27,25.84,577.38,0.04,Maintenance
2023-05-21 11:46:36,3875.67,258.88,82.08,1466.65,Natural Gas,Negative,37.48,20.78,676.07,15.92,Weather
2022-10-10 11:46:36,9003.18,418.51,89.71,4386.9,Wind,Neutral,26.05,62.58,949.82,6.09,Weather
2022-06-30 11:46:36,9950.22,369.47,82.25,4345.18,Coal,Negative,16.26,20.41,905.13,10.44,Maintenance
2023-08-13 11:46:36,2404.02,375.71,93.39,2619.34,Coal,Positive,37.06,31.83,607.86,0.95,Unknown
2023-04-09 11:46:36,9627.49,427.06,94.92,2466.66,Coal,Negative,36.89,62.61,940.2,7.06,Unknown
2022-10-03 11:46:36,7177.15,442.22,84.62,4165.37,Natural Gas,Positive,1.8,36.32,725.0,22.41,Maintenance
2022-08-24 11:46:36,8922.55,243.85,92.21,4719.55,Natural Gas,Negative,21.29,44.5,853.61,22.11,Equipment Failure
2024-03-16 11:46:36,8831.08,208.52,86.73,2035.21,Natural Gas,Negative,24.48,69.68,529.49,14.85,Weather
2023-09-29 11:46:36,6911.02,162.6,80.42,2506.31,Coal,Positive,14.41,22.53,886.06,19.95,Weather
2022-08-07 11:46:36,9903.4,400.0,92.71,3360.39,Wind,Neutral,21.48,39.32,898.79,15.35,Maintenance
2023-08-29 11:46:36,6892.41,395.47,80.41,1214.44,Coal,Positive,4.97,64.11,949.17,13.86,Maintenance
2023-07-09 11:46:36,9814.26,434.55,90.65,4810.08,Solar,Positive,14.41,74.6,902.25,7.53,Weather
2023-02-06 11:46:36,3717.03,184.14,81.06,1933.32,Coal,Neutral,7.48,57.19,915.89,0.3,Weather
2022-06-19 11:46:36,4478.65,478.6,90.78,3656.72,Wind,Positive,4.65,79.27,593.21,5.33,Weather
2022-06-23 11:46:36,6987.59,295.16,86.23,3192.38,Hydro,Positive,17.02,30.44,685.08,22.63,Maintenance
2023-12-13 11:46:36,3762.45,136.67,80.98,4437.03,Hydro,Positive,30.34,51.02,538.57,21.63,Equipment Failure
2023-10-12 11:46:36,4456.31,222.34,92.46,1115.04,Wind,Negative,21.73,40.27,760.27,10.12,Weather
2022-08-01 11:46:36,8406.83,294.72,83.0,2529.87,Coal,Neutral,11.22,62.77,547.63,9.1,Unknown
2024-01-27 11:46:36,2011.35,194.4,92.63,1218.22,Hydro,Positive,12.96,40.52,892.75,11.5,Weather
2024-01-08 11:46:36,4060.99,482.62,83.02,1210.43,Wind,Positive,39.77,31.63,806.4,9.94,Maintenance
2022-09-26 11:46:36,9898.07,147.46,86.91,4740.72,Natural Gas,Positive,4.16,38.57,933.63,17.29,Maintenance
2022-12-24 11:46:36,5288.83,313.75,94.45,4463.61,Natural Gas,Neutral,20.83,63.72,952.1,10.25,Equipment Failure
2024-03-03 11:46:36,1693.11,327.25,83.77,3193.78,Coal,Positive,35.93,50.03,517.67,1.15,Maintenance
2024-02-19 11:46:36,7249.68,490.45,92.26,2575.25,Solar,Neutral,21.28,77.06,666.12,15.46,Unknown
2024-03-05 11:46:36,2821.91,197.84,86.29,2472.29,Coal,Positive,27.33,72.22,683.75,21.48,Weather
2023-01-01 11:46:36,5998.1,430.81,93.9,1627.87,Natural Gas,Neutral,3.29,59.88,996.76,8.33,Equipment Failure
2022-08-16 11:46:36,6432.95,128.23,90.82,2615.28,Wind,Positive,30.42,41.16,870.15,8.9,Maintenance
2023-04-07 11:46:36,8080.12,101.54,94.67,2472.8,Solar,Neutral,6.78,46.09,532.28,1.04,Maintenance
2023-04-23 11:46:36,7114.32,227.9,86.3,3808.63,Natural Gas,Neutral,28.21,67.34,783.13,23.95,Unknown
2024-03-10 11:46:36,9648.04,142.07,90.65,1857.84,Wind,Positive,2.0,50.5,957.15,20.43,Unknown
2024-03-25 11:46:36,8647.32,270.51,88.44,2561.09,Coal,Positive,26.4,22.58,841.63,8.04,Weather
2023-07-04 11:46:36,5206.32,139.45,82.08,2560.6,Hydro,Neutral,2.06,56.01,831.79,10.4,Unknown
2023-05-15 11:46:36,9745.25,304.1,81.71,3757.76,Coal,Neutral,3.57,62.71,541.57,4.6,Equipment Failure
2023-11-30 11:46:36,3604.64,468.07,92.67,1448.02,Coal,Negative,24.15,54.88,792.4,5.02,Maintenance
2022-11-19 11:46:36,6306.92,417.06,85.2,1046.46,Solar,Neutral,31.01,67.24,591.51,19.24,Weather
2022-09-07 11:46:36,5527.17,213.52,87.11,3377.43,Wind,Positive,35.95,45.0,643.67,13.02,Maintenance
2022-12-29 11:46:36,8430.32,269.85,88.74,3970.1,Wind,Positive,18.84,39.9,718.09,14.47,Maintenance
2022-08-14 11:46:36,8794.01,158.16,88.04,1341.65,Coal,Neutral,13.22,76.25,913.18,4.89,Weather
2024-03-28 11:46:36,1182.43,214.41,86.62,4193.06,Coal,Positive,38.89,20.48,678.85,14.18,Equipment Failure
2022-08-27 11:46:36,3837.02,448.18,84.79,2769.36,Wind,Positive,33.39,79.17,942.21,14.95,Equipment Failure
2023-02-08 11:46:36,6192.69,142.31,83.78,3479.59,Wind,Negative,22.37,37.63,553.13,8.96,Weather
2022-07-14 11:46:36,6383.15,380.91,84.62,3749.07,Hydro,Negative,25.49,25.01,960.52,6.9,Weather
2024-03-10 11:46:36,3573.51,283.69,89.68,1825.48,Hydro,Neutral,29.63,26.29,702.03,4.85,Weather
2023-06-02 11:46:36,8042.97,370.29,83.54,2881.83,Coal,Positive,14.08,66.32,738.79,6.73,Weather
2023-03-28 11:46:36,3414.86,402.06,90.09,1160.55,Solar,Positive,16.26,72.29,799.23,12.64,Weather
2024-04-06 11:46:36,6516.93,137.88,85.08,4815.91,Coal,Negative,8.62,60.99,510.41,8.5,Maintenance
2023-04-01 11:46:36,6771.46,178.38,82.89,4672.0,Hydro,Positive,32.18,21.54,655.38,23.61,Maintenance
2023-04-12 11:46:36,1651.67,273.33,86.07,1057.83,Solar,Neutral,28.22,65.43,623.43,7.45,Equipment Failure
2024-02-27 11:46:36,3835.53,359.07,88.87,1019.42,Solar,Negative,32.67,20.89,677.45,23.81,Weather
2023-09-27 11:46:36,4564.91,221.82,81.03,4933.03,Solar,Positive,37.61,26.5,678.37,11.2,Unknown
2022-06-02 11:46:36,4629.37,164.32,94.16,1414.5,Solar,Neutral,28.1,59.04,913.63,22.11,Weather
2024-01-24 11:46:36,1894.9,363.37,85.32,3563.08,Hydro,Negative,35.83,37.53,568.89,16.16,Weather
2022-09-07 11:46:36,5845.68,111.29,85.89,3718.73,Coal,Positive,26.68,33.56,603.12,7.6,Weather
2023-05-12 11:46:36,1787.17,180.86,83.94,3876.37,Natural Gas,Positive,24.9,27.77,769.48,21.14,Equipment Failure
2023-09-17 11:46:36,8493.73,422.79,94.5,3170.3,Hydro,Positive,12.07,45.06,829.71,4.16,Maintenance
2022-09-16 11:46:36,8825.3,364.48,89.0,1795.25,Coal,Negative,19.62,57.22,604.69,20.22,Weather
2024-02-18 11:46:36,1980.79,435.79,84.23,4296.98,Hydro,Neutral,16.67,24.95,852.46,10.8,Weather
2024-03-03 11:46:36,7951.46,429.02,90.24,1160.25,Coal,Negative,29.56,52.69,704.6,12.36,Maintenance
2024-01-21 11:46:36,9182.6,117.7,82.19,1825.03,Hydro,Negative,24.1,54.86,869.18,2.86,Unknown
2022-10-08 11:46:36,1303.83,489.24,87.95,4093.04,Solar,Positive,11.18,29.94,899.97,19.46,Unknown
2024-02-10 11:46:36,4131.17,175.97,84.9,3036.95,Natural Gas,Negative,24.09,36.2,955.05,23.99,Equipment Failure
2023-12-30 11:46:36,2872.96,421.84,94.2,1143.21,Natural Gas,Neutral,21.27,35.12,982.54,15.27,Unknown
2023-06-23 11:46:36,2392.49,205.0,93.73,2329.36,Coal,Negative,23.62,35.67,716.0,22.84,Weather
2022-12-04 11:46:36,5534.09,495.06,84.79,4397.95,Hydro,Negative,26.71,47.23,576.23,14.06,Weather
2023-08-27 11:46:36,6240.47,329.27,91.64,2466.57,Natural Gas,Neutral,17.77,71.96,515.98,5.35,Maintenance
2023-08-08 11:46:36,9145.5,486.27,85.22,3907.72,Wind,Neutral,15.11,76.01,595.29,13.06,Maintenance
2024-02-23 11:46:36,2559.73,389.96,82.48,2448.27,Coal,Negative,12.52,51.5,810.98,6.32,Weather
2023-07-27 11:46:36,8195.7,395.97,84.81,1411.8,Hydro,Neutral,0.73,27.61,617.06,4.99,Weather
2022-08-03 11:46:36,6802.43,350.81,80.57,3785.15,Hydro,Negative,18.58,71.8,864.33,22.2,Unknown
2022-06-24 11:46:36,6686.7,226.24,80.69,3485.19,Natural Gas,Negative,14.82,49.46,845.48,22.0,Equipment Failure
2023-02-16 11:46:36,5212.99,305.0,83.92,3659.57,Solar,Negative,28.83,59.36,624.5,15.04,Maintenance
2024-02-01 11:46:36,8545.81,323.17,81.27,1774.88,Natural Gas,Neutral,2.35,64.08,610.61,9.51,Unknown
2022-09-05 11:46:36,3837.67,429.48,93.84,1885.36,Coal,Positive,6.77,45.62,659.29,10.94,Maintenance
2023-02-16 11:46:36,2746.76,426.69,83.44,1876.57,Hydro,Positive,27.63,47.03,620.21,3.37,Equipment Failure
2024-02-18 11:46:36,7905.78,151.47,81.48,2033.25,Wind,Neutral,0.91,21.98,516.74,6.76,Maintenance
2023-12-02 11:46:36,7441.81,163.27,87.43,1699.78,Coal,Negative,37.26,22.79,598.29,14.31,Equipment Failure
2022-07-23 11:46:36,5775.6,424.15,90.35,3350.24,Coal,Negative,13.73,21.56,813.11,23.42,Unknown
2024-03-21 11:46:36,1267.66,412.48,90.55,4684.8,Solar,Negative,12.6,44.67,560.62,21.56,Equipment Failure
2022-07-24 11:46:36,5625.14,404.11,94.67,2304.8,Natural Gas,Neutral,13.81,51.35,818.89,19.83,Weather
2023-09-25 11:46:36,4364.45,221.34,94.61,4580.02,Solar,Neutral,16.88,29.19,572.92,10.83,Weather
2023-08-23 11:46:36,5499.57,498.7,90.51,2621.09,Hydro,Negative,18.56,34.39,829.93,9.17,Unknown
2022-08-11 11:46:36,8718.89,399.01,90.89,2331.54,Hydro,Negative,23.14,40.02,943.14,15.43,Equipment Failure
2023-07-30 11:46:36,9842.46,403.5,84.6,1919.14,Solar,Neutral,9.79,53.4,541.86,2.41,Weather
2023-03-17 11:46:36,7360.89,215.9,93.98,3555.24,Natural Gas,Positive,37.03,77.05,973.28,1.88,Equipment Failure
2022-07-11 11:46:36,5461.34,457.37,88.54,2928.52,Hydro,Positive,22.62,57.99,798.53,8.1,Equipment Failure
2023-06-10 11:46:36,4120.42,383.99,89.54,3299.63,Hydro,Neutral,9.75,78.0,742.45,12.22,Unknown
