Property ID,Property Type,Rent,Occupancy Rate,Monthly Revenue,Rental Length (months),Maintenance Costs,Maintenance Issues Logged,Customer Satisfaction,Month,Season,Date,Maintenance Issue Type,Occupancy Indicator
ae09ec93-d41e-457f-b4df-8ccfc334ca6f,Townhouse,4318.05,0.9190287629848262,3968.412150006629,5,458.12,0,2,12,December,2023-01-26,Structural,Occupied
52d4b446-b8ce-4175-a40b-c824ec605150,Apartment,1287.91,0.9921497224146424,1277.7995489950422,9,84.52,8,4,11,November,2023-09-29,Structural,Occupied
7b3c9909-3eff-4cae-bd60-de10df3ff678,Apartment,1988.81,0.7596332826614356,1510.7662688898897,7,100.48,10,1,11,November,2023-01-28,Structural,Vacant
7da34424-add5-485c-97f3-5cb92d24a493,Townhouse,2335.22,0.9600604710616822,2241.9524132326615,3,332.51,4,4,8,August,2021-06-01,Other,Occupied
efc28119-5e6a-4732-b993-29bd395fc093,House,3872.58,0.7744688698367418,2999.1926559523695,1,334.29,0,1,12,December,2023-12-08,Structural,Vacant
70fd2ddf-7b10-453b-b010-f4285beb38da,House,4102.59,0.9355781795228952,3838.293683528835,11,306.28,4,4,5,May,2021-10-08,Plumbing,Occupied
4cb3f0bf-eb6d-45f0-be77-9467982df98d,House,3210.56,0.8770674767474997,2815.877758146453,10,67.85,6,5,4,April,2023-10-24,HVAC,Occupied
70383762-fcf8-43ec-b22d-113b11e7c155,Duplex,4806.37,0.9572831512267855,4601.057019561885,12,96.23,5,5,10,October,2021-09-03,Structural,Occupied
d2bfab77-8548-4a04-aac0-b6e724dcb32d,Condo,2737.84,0.8007570162154481,2192.3445892753025,9,358.53,5,5,8,August,2023-04-10,Other,Occupied
ba0a25cd-3d59-4d43-a793-46a677cfbef7,Duplex,4740.4,0.7121201507344516,3375.734362541594,12,334.24,4,2,7,July,2022-07-30,Plumbing,Vacant
24970b76-beee-4a67-bd50-8ccd4dc03bea,House,2716.03,0.8081820356911688,2195.046654398285,9,365.66,5,3,1,January,2021-06-28,Other,Occupied
05825f5a-08c5-4e6a-88d8-227896ec6065,Condo,2923.52,0.7144191387818754,2088.618640611588,1,391.32,1,1,4,April,2024-03-26,Electrical,Vacant
e7a15bb3-57a5-4641-91a3-a7003ecc7294,Townhouse,1608.73,0.8238592729028581,1325.367128097015,5,365.6,3,3,7,July,2022-06-11,Structural,Occupied
d7be615e-5d84-4d9d-8c4c-b391653f3da1,House,1942.13,0.8554977701991017,1661.4878844367813,9,215.26,5,4,1,January,2022-08-27,HVAC,Occupied
81cbd90a-bc60-4a63-94b1-d6af5bde725f,Duplex,3923.0,0.9666752482718739,3792.2669989705614,1,110.07,0,1,10,October,2022-05-17,Structural,Occupied
fc0bdfe1-423e-404b-9b08-1acc4fd12ecc,Apartment,2125.08,0.8271262629453127,1757.709478859825,11,276.97,10,1,11,November,2022-07-24,Structural,Occupied
4bf7575c-f835-49c3-b6cb-97caa3556ba0,Duplex,2409.55,0.7338616078513259,1768.2762371981626,8,205.04,6,3,5,May,2021-08-08,Other,Vacant
7eb38989-c8f4-4726-a0a1-b68ce4b0da8b,Townhouse,2601.57,0.9545888950080776,2483.4298315861647,9,478.66,10,4,12,December,2023-11-29,HVAC,Occupied
239fdba3-c31c-4663-81b7-99545b51e6d8,Apartment,2641.84,0.9272595651838414,2449.6714096852797,8,99.51,0,3,6,June,2021-05-27,Other,Occupied
0edaa2a0-ee64-400d-9ac2-5c5bdda9aa9e,Townhouse,1025.88,0.8763525763499509,899.0325810258877,5,260.24,4,2,2,February,2021-12-02,Electrical,Occupied
758a742f-091b-4688-a2cd-05c665961139,House,1613.5,0.9499062212176255,1532.6736879346388,5,202.23,7,5,1,January,2021-10-30,Structural,Occupied
5cf4082a-4e6b-4d2c-8d57-664aaaca0274,Townhouse,4524.97,0.8706917532792064,3939.854062835811,7,464.44,3,3,1,January,2023-06-13,HVAC,Occupied
e93c8ed0-20bd-4e7f-9e91-0092fdc0b062,House,4925.22,0.8396286441993108,4135.35579098333,3,231.41,8,3,9,September,2022-12-11,Other,Occupied
19baaf1e-602b-4613-8bf4-623ffe3ef3cb,Apartment,3655.06,0.984257210106638,3597.519158372368,3,60.26,7,4,1,January,2023-09-22,Structural,Occupied
d225b3eb-26ca-4792-ae21-b07d80f12c5c,Townhouse,3942.64,0.8236279115516744,3247.2683492000933,2,344.16,8,1,8,August,2022-02-28,Plumbing,Occupied
49cf07dc-1015-4297-8dd8-c85cc0fbee68,Apartment,1606.99,0.9200402724671325,1478.4955174519573,11,60.63,7,5,10,October,2023-01-30,HVAC,Occupied
7fdb6742-0106-4258-8e78-2c79f203e06b,Apartment,2535.91,0.9543939626521829,2420.257193829297,1,482.54,1,1,4,April,2021-07-26,Electrical,Occupied
b2f2feb6-dbf8-483e-b2f5-347cd2e1dfdc,Apartment,3676.4,0.9862983879277891,3626.027393377724,7,187.38,0,4,11,November,2021-09-27,Structural,Occupied
ab015ed7-e372-4cab-8f89-b3441041c750,Duplex,2911.27,0.996303897443991,2900.5096475117675,5,132.88,6,5,3,March,2023-09-18,Plumbing,Occupied
cb1fe9bc-0ccf-489a-a098-9c6345f0d1b1,Apartment,1753.05,0.9476045526420687,1661.1981610091784,1,382.1,10,4,9,September,2023-10-13,Structural,Occupied
4dcaf05f-4f7d-4997-a677-fa079d63997f,Apartment,1730.9,0.9559370777447252,1654.631487868345,9,356.86,1,2,12,December,2024-04-15,Structural,Occupied
2fb3dcf6-b43e-4856-badb-efd3627ae5e0,Duplex,1376.14,0.7671376551975476,1055.6888128235532,4,492.89,5,5,3,March,2021-07-07,Plumbing,Vacant
446809ef-4f45-4eff-97fb-1aa265e7773f,Apartment,4947.79,0.9043745354425315,4474.655282717203,11,455.25,2,2,5,May,2022-07-21,HVAC,Occupied
19e2ebd1-d5b6-4a3c-a362-2b2c49244a9a,Townhouse,3652.24,0.7695330261267145,2810.5192993410315,3,422.58,3,5,8,August,2023-08-05,Electrical,Vacant
efcaf74a-4ea7-4e7e-9247-46ef00fb57ba,House,1494.5,0.9975678250971483,1490.8651146076882,4,444.91,8,1,12,December,2023-06-07,Electrical,Occupied
930f7159-a350-45bc-9dbb-80b51aa6dde8,Apartment,3913.06,0.8348265452347543,3266.7263610963078,2,305.16,10,2,2,February,2024-04-20,Electrical,Occupied
6bf74cf9-2b41-4fa9-abe2-77036ca03d07,House,3603.5,0.8507054106341834,3065.5169472202797,4,288.94,7,3,3,March,2024-04-07,Structural,Occupied
16e2fcc0-8b88-4979-a188-ee06442524e1,Duplex,2267.99,0.7987596376672005,1811.5788706328337,6,60.48,6,1,4,April,2023-01-20,Structural,Vacant
d1576ec4-40a4-4ed2-8333-10c78516be32,Apartment,3559.04,0.811659937975931,2888.7301856538575,3,251.8,9,3,3,March,2022-09-12,Structural,Occupied
6ee7d4e7-d5a2-42c5-a98d-7aa811a5a741,Apartment,2562.87,0.8725618822771539,2236.262671231649,6,402.91,7,3,3,March,2022-02-10,Electrical,Occupied
729c53dd-39da-4370-b8e1-dceb433637c5,Duplex,3588.65,0.9004239021417632,3231.3062364210386,1,355.11,0,1,1,January,2022-07-26,Other,Occupied
a79aabb0-0928-449d-b304-b1bec5db8edb,House,2840.0,0.9555345993494304,2713.7182621523825,2,182.18,7,4,10,October,2022-06-06,Structural,Occupied
1a3015a9-2e48-4842-ad48-2fb92c32341e,Condo,3718.99,0.7913956863436414,2943.192643555139,6,163.02,3,5,5,May,2022-10-03,HVAC,Vacant
fe51eb72-cb83-430d-811b-49247c1352ce,Apartment,4067.73,0.9600720093832766,3905.313714728636,5,351.3,3,2,12,December,2021-07-07,HVAC,Occupied
6efe566e-8d28-45e3-ab9d-017971917a44,Condo,2657.36,0.7665689594196667,2037.0496900034457,11,215.89,5,2,4,April,2021-11-09,Structural,Vacant
fd4e0e47-2744-4dd0-92e7-6c9f22b5e497,Condo,2920.24,0.7865158031032273,2296.8149088541686,9,285.16,8,4,2,February,2022-04-28,Plumbing,Vacant
255f3380-831c-4a06-9a53-1ce3573170f5,Townhouse,4749.62,0.7246338166898385,3441.7352684263906,6,307.08,9,4,2,February,2024-02-13,Electrical,Vacant
ef614691-f3a5-462a-9a7d-0d124398acfa,Duplex,4491.05,0.7151018734272555,3211.558268655476,2,154.89,6,4,4,April,2022-05-07,Plumbing,Vacant
03cc9f40-90f6-4922-ba6b-258ced9322d4,Apartment,1518.15,0.8337100527177106,1265.6969165333924,11,416.14,7,3,11,November,2022-08-25,Electrical,Occupied
0173826a-91aa-49c3-aaf4-03d5c046b9d3,House,2629.17,0.9591427170695401,2521.749257437723,10,139.45,0,5,7,July,2022-01-28,Structural,Occupied
db00acd3-0762-4aa5-b928-02bf110ef3a9,Apartment,2357.89,0.8302343948340702,1957.6013772353058,6,360.57,4,3,8,August,2022-07-16,HVAC,Occupied
af68960e-1cfa-4630-9929-b70d81690211,Duplex,3903.26,0.7328042828911696,2860.325645237787,7,392.81,6,3,11,November,2022-03-25,Electrical,Vacant
4aa0c6ad-4b0d-4e17-a9a4-6be3d1f30ec1,House,1790.18,0.7460525783555696,1335.5684047205737,8,120.07,4,5,7,July,2022-03-19,Other,Vacant
e26c4734-dd75-4915-8b8d-fe158ab6bd6b,Townhouse,3188.59,0.729302289536529,2325.445987393281,9,107.34,10,4,4,April,2023-06-26,Electrical,Vacant
dddf59f8-0dec-43b2-a9f5-8eef7aa9099e,Townhouse,1685.05,0.9623660479321643,1621.6349090680933,1,461.17,9,2,6,June,2023-09-23,HVAC,Occupied
a311f6d0-3cb7-4714-9f87-a885cb743e24,House,4005.31,0.9349297810103816,3744.6836011786913,8,269.29,5,5,3,March,2022-01-19,Structural,Occupied
13298d24-0d02-40df-b90b-016829c2b921,Duplex,3789.05,0.9302193290876495,3524.6475488795586,7,330.76,1,4,6,June,2023-06-02,Plumbing,Occupied
5243d4ca-5216-40ac-b1eb-e30fb65072ab,Apartment,4858.42,0.9702820779455242,4714.037853132094,8,119.16,4,2,3,March,2024-03-31,Plumbing,Occupied
0a701a58-38c5-4c88-885f-bb538a7c154c,Duplex,1729.0,0.9687697730764642,1675.0029376492066,8,115.23,10,2,7,July,2023-09-11,Plumbing,Occupied
b495fbd4-9337-4b71-bde6-7dcf271243a1,Townhouse,3526.83,0.7948168729266155,2803.1839919437753,9,454.17,10,4,6,June,2022-04-25,Electrical,Vacant
9f2c9d72-1297-470d-9630-60706d8bdd8d,House,4915.42,0.7873762159620284,3870.284799464074,2,173.4,6,1,7,July,2021-08-27,Structural,Vacant
087fe4a8-cea4-4936-a3fd-84f1518814bc,House,4522.49,0.7964605041091652,3601.9846652286587,11,248.0,1,2,9,September,2023-08-05,Structural,Vacant
94b1015a-ec45-42f7-8c75-bb86d8fc0bdc,Apartment,4370.39,0.7588262759662403,3316.366768220097,7,374.45,3,5,10,October,2022-11-09,Other,Vacant
de57834c-4337-47a7-a334-bc6a73577e58,Condo,1709.14,0.9293512122723044,1588.3913309430866,4,232.16,2,1,3,March,2022-12-31,Plumbing,Occupied
bb68beb4-e5cb-44ee-828b-255b0c2ba078,Duplex,3125.17,0.9828274636588331,3071.5029046026757,4,240.28,2,4,11,November,2023-05-19,Plumbing,Occupied
2b5cfd52-77e5-4f0b-996e-bdcadcbde7cf,Apartment,2752.18,0.9348901351597443,2572.985932183945,11,252.47,0,1,2,February,2023-02-20,Plumbing,Occupied
67aaf82f-2ac4-4ebf-8876-d10e9532da8b,Condo,1050.46,0.7680408297763311,806.7961700468448,1,461.63,7,2,7,July,2023-12-09,Electrical,Vacant
7513093f-92e0-49d3-ae95-47090f046afd,Condo,2036.89,0.8551689473828714,1741.885077234697,8,394.05,9,5,5,May,2023-09-07,Plumbing,Occupied
db383cd8-1ce8-4564-93bc-ffe5dcc63ced,Apartment,3040.51,0.7368946878149648,2240.535667248279,1,193.31,1,1,8,August,2021-07-09,Electrical,Vacant
40acc086-1747-4d50-81aa-d7cee0f7069d,Condo,3810.36,0.7198820191484203,2743.009650482375,12,67.37,10,5,5,May,2021-11-07,Other,Vacant
5137dce7-aef8-428a-8728-4e8ea56bb8fd,Duplex,2854.28,0.8366256700936547,2387.963917634917,6,394.66,9,2,5,May,2022-04-24,Other,Occupied
f0b3aa6b-832e-48cb-980b-5e957ad7f73e,Duplex,4795.91,0.7010636816984614,3362.238321694468,7,486.49,0,5,5,May,2022-04-11,Other,Vacant
8cc792f3-ad9f-4eda-a938-b97010aa8b8b,Duplex,1476.81,0.7486222969542912,1105.5728943650668,12,144.98,3,4,1,January,2022-11-23,Structural,Vacant
7b761dd9-e2cd-4eb6-8116-da51fb9866ea,Apartment,4920.87,0.9708688487469902,4777.519391733602,3,485.51,5,5,4,April,2023-10-06,Other,Occupied
6d84e084-27a9-41f4-b2d9-f970c7ecbc10,Condo,3598.78,0.7409897915405058,2666.6592420001416,6,128.63,6,4,8,August,2023-09-17,Plumbing,Vacant
66725541-24b9-437c-a290-ede94d67926c,Condo,2827.36,0.8877068802336847,2509.866924897511,6,171.22,3,4,8,August,2024-01-17,Plumbing,Occupied
bb950e42-265d-4fe1-a8a5-2bc9a9ab8337,Apartment,4317.99,0.9145075958008091,3948.8346535919354,2,486.39,6,3,8,August,2024-04-26,Other,Occupied
d9971eb7-6039-4fed-ae00-94009f6d06c7,Apartment,4384.34,0.8324759629340736,3649.857663330376,1,288.03,4,2,3,March,2024-03-30,Electrical,Occupied
ea84d09e-e1a9-42dd-a9ec-eedcdb058619,Condo,1438.68,0.9396714956221668,1351.886587321699,4,377.32,6,1,12,December,2021-12-25,HVAC,Occupied
a74e6033-5619-4762-89cc-ccb72f241670,Condo,2449.85,0.7776081742973555,1905.0233858023764,12,137.69,6,1,3,March,2023-07-09,Electrical,Vacant
c7e65b26-3efb-4094-87a8-9c62749f5524,Condo,4918.45,0.8460701107351255,4161.353536145178,4,315.46,5,3,12,December,2023-11-10,Structural,Occupied
a831e32b-ce3d-470f-98bd-0c4ba4de109d,Townhouse,1303.73,0.9616872846178767,1253.7805635748643,2,173.17,3,3,1,January,2022-06-10,Structural,Occupied
0bde89fc-ffbd-4a33-96fe-30d080dbc90a,Townhouse,2110.51,0.751634471176755,1586.3320677632532,5,177.1,5,3,1,January,2021-07-03,Structural,Vacant
ceab3950-8fa4-4cbf-ae4c-daba10c1f2cd,Condo,4584.85,0.7065900698285624,3239.6094816534846,12,322.05,2,1,8,August,2023-07-22,HVAC,Vacant
290acd29-589b-4dd2-8aa6-e62297963955,Apartment,1661.18,0.9579709309581493,1591.3621510890587,8,360.58,8,1,1,January,2022-11-14,HVAC,Occupied
4b69c52e-f23a-4e6d-bdb2-b15c9a5fcad8,Apartment,3691.12,0.9018648774425806,3328.891486425858,4,373.64,0,4,11,November,2022-10-19,Structural,Occupied
65449b9d-254d-447e-bca3-483892749534,Apartment,4004.5,0.9729133370960029,3896.031458400944,5,114.8,1,4,9,September,2023-07-19,Other,Occupied
9bade3a7-c979-4e23-a85d-94ec842602ff,House,1900.56,0.9115435697719776,1732.4432469658298,9,83.1,2,5,4,April,2022-12-03,Plumbing,Occupied
331b8775-116b-4432-9753-cf36278f727b,Apartment,2983.45,0.8503429840196806,2536.9557756735157,9,107.87,2,2,7,July,2023-08-07,HVAC,Occupied
694252c0-4dc6-49ce-a29d-224767716ba8,Apartment,4400.37,0.8439018200902476,3713.480252070523,12,305.0,7,1,9,September,2021-11-27,Structural,Occupied
40a7f2b7-2711-409a-a922-868d81dcf183,Duplex,3560.56,0.8386100637717735,2985.921448663226,11,236.49,0,5,1,January,2022-08-03,Electrical,Occupied
070ac4e2-a016-4b28-9443-2ba59ee43280,Condo,4993.2,0.8679624173389163,4333.909942256677,2,119.95,2,5,8,August,2022-04-07,Electrical,Occupied
b6df6545-e167-4479-8114-706ded4a2e14,Condo,3389.1,0.7125222314445555,2414.809094588743,4,454.45,9,2,9,September,2022-10-18,Electrical,Vacant
9196a4db-5c71-4ccf-a317-0da61e881905,House,3401.19,0.8508747901484157,2893.9868275048902,12,288.82,9,4,7,July,2023-12-22,Other,Occupied
c3365bd1-4487-48f5-81bc-dc436592a0b4,Condo,1390.15,0.7718785092166333,1073.0269095875028,12,124.7,3,4,4,April,2021-11-04,Plumbing,Vacant
ce2fc025-9351-4a7a-83e6-4bc4b21bcbaf,Condo,4027.95,0.9857935567604865,3970.7271569534014,11,432.58,5,4,8,August,2023-09-14,Plumbing,Occupied
98badff9-e9e2-406b-8e30-4a993967aadc,Condo,1329.67,0.9572303261341264,1272.8004477507639,1,150.03,0,4,2,February,2021-08-09,Other,Occupied
8f963952-ba3e-46c3-8874-f8f7aec9f04d,House,2451.82,0.9541652911993226,2339.4415442683235,10,99.75,0,5,12,December,2023-08-03,Other,Occupied
134d5748-762f-43af-9da8-3ddd3e190011,Apartment,4127.28,0.9624349656171854,3972.238584892497,10,266.6,6,3,5,May,2022-12-06,Electrical,Occupied
f5426cfe-4988-4159-94f5-fcafd4ae46dd,Condo,2785.01,0.7114185230351722,1981.307700838185,8,221.88,4,5,11,November,2022-11-26,Plumbing,Vacant
cbd1e925-47ed-434a-a9ce-8805c3d93141,Duplex,2333.45,0.9628611632581321,2246.788381404688,11,440.11,3,1,8,August,2023-06-18,Plumbing,Occupied
94677e86-f479-4ef8-9c98-9f8616c76cbb,Apartment,4877.57,0.7361064635164961,3590.410803254156,7,159.74,2,5,1,January,2021-10-10,Structural,Vacant
2b894150-0744-47d0-9af8-4b36c757e1b7,Townhouse,4660.91,0.8290694716619595,3864.2181911639436,3,353.11,10,1,7,July,2023-06-07,Structural,Occupied
8a5acfcc-3d9a-4cb0-9aed-953e11e9510a,Condo,2610.96,0.8416113689703963,2197.413619926946,5,81.29,9,1,4,April,2022-12-03,HVAC,Occupied
f46b2492-55d9-49a3-a5d2-039f70e48e5a,Apartment,3436.49,0.8906629288645035,3060.7542484135774,8,165.04,10,4,11,November,2021-11-01,Electrical,Occupied
e4317d4b-c242-4468-a055-cb235be729ff,Duplex,1720.3,0.8459850772121768,1455.3481283281076,10,88.01,7,4,5,May,2022-08-11,Structural,Occupied
4910539b-36e2-4b9d-a880-a8eaf3fdc890,House,2449.42,0.7924740012221205,1941.1016680734865,11,334.1,10,5,4,April,2023-07-31,Plumbing,Vacant
741a4283-90c0-4371-a5a7-5b8f58ed15de,Apartment,2723.45,0.8335258080888044,2270.0658620394543,6,125.1,4,3,11,November,2022-05-19,Electrical,Occupied
e55dce6e-5c3c-4c37-bfb5-66c36cf1171f,Duplex,2071.37,0.7419471643093747,1536.8470977355094,6,268.55,0,1,3,March,2021-08-23,Other,Vacant
95bcda9d-c12b-4d46-9c3b-c6eade4308b8,Condo,3920.45,0.9861038403595661,3865.970800937661,8,73.11,2,2,6,June,2021-11-03,Electrical,Occupied
79393034-9ff5-45a2-ae9f-11d3dea2b1d5,Apartment,1053.09,0.7758298525401901,817.0186594115487,1,493.78,9,1,3,March,2023-07-22,Other,Vacant
4d5a1385-9d50-4371-ab38-f32a40aac40f,Townhouse,1591.87,0.8117122975915755,1292.1404551671012,4,63.08,1,4,7,July,2021-12-16,Other,Occupied
cc070517-23a7-4d2b-86fd-de65d5cfe1ab,Apartment,1391.56,0.861805655955284,1199.254278601135,9,430.61,4,2,3,March,2022-12-30,HVAC,Occupied
3df2bcc5-aad0-41f0-a26f-7d1dbe00f7b7,Apartment,4520.95,0.7259609294637669,3282.033064059217,8,430.78,2,2,6,June,2024-03-20,Structural,Vacant
cf6f9599-ce61-44cb-8c33-607b4016dd9e,Apartment,1299.86,0.8613680851752386,1119.6579191958856,1,76.8,5,2,4,April,2022-03-05,Plumbing,Occupied
a81ee54f-d331-43c9-8411-bdb28c715025,Duplex,2541.75,0.9021824128186747,2293.1221477818667,7,344.72,10,4,7,July,2022-05-06,Structural,Occupied
89d6a020-02a8-487a-9638-90c0d44a4129,Condo,2920.36,0.7251277384944779,2117.6340423897336,2,92.57,2,1,12,December,2023-09-23,Structural,Vacant
7916241f-66eb-4e8e-a1a5-980e0f92adb2,House,4123.66,0.9816925752206217,4048.166404734269,4,100.68,7,4,2,February,2023-09-29,HVAC,Occupied
2e2303f5-50c3-45a3-a8bf-82dfec3b0a7d,Apartment,4282.06,0.8520956113486235,3648.7245335314874,1,384.9,10,4,4,April,2023-12-19,Electrical,Occupied
83d5a16b-cd91-4121-99c4-22591a8f59d2,Townhouse,3853.73,0.8258639500213165,3182.656680115648,3,312.05,0,4,5,May,2022-11-26,Electrical,Occupied
f3e10a0a-16c8-4340-848f-20f2a5f0e771,House,2156.8,0.7460226280864806,1609.0216042569214,6,167.25,3,2,6,June,2022-11-14,HVAC,Vacant
f8187a5b-f3f2-4ecc-bc6f-f803ff95b4a7,Duplex,4838.12,0.7111403082286826,3440.5821480473537,1,409.31,1,1,9,September,2021-11-06,Plumbing,Vacant
305ff034-7ba6-4c18-9413-c5622fc88a1d,Townhouse,1281.52,0.9854642740523978,1262.8921764836289,6,448.49,2,5,5,May,2024-03-24,Other,Occupied
48411a99-d1ca-454d-a06d-3bc24ff2d21b,Duplex,1428.57,0.8438451662839959,1205.491889198328,3,153.85,8,1,8,August,2023-03-28,Electrical,Occupied
55ce2178-fd8d-4742-bdcf-d754abe8c20a,House,1907.68,0.8567703259765103,1634.443615458869,11,106.54,8,3,11,November,2022-06-07,HVAC,Occupied
75df8000-fd0f-4df7-8480-cee5580bdc0c,House,4231.54,0.7575655327746733,3205.668854557341,5,257.34,0,4,10,October,2022-06-20,Plumbing,Vacant
2153b3a5-c35c-4755-a2f7-d44dae2f1c4d,Townhouse,4453.23,0.7916609634932372,3525.4483524569882,8,418.35,4,5,11,November,2021-07-29,Plumbing,Vacant
1e371698-2827-4b0a-b1c8-ade77117b644,Apartment,4755.21,0.997234666948229,4742.060260618889,11,290.89,8,4,12,December,2023-06-02,Other,Occupied
ad4d6501-d369-41c6-888f-f2273d64661b,Apartment,1016.25,0.7836908232684283,796.4257991465403,12,132.37,5,1,7,July,2023-02-22,HVAC,Vacant
469b6ec2-f161-4dab-8727-28e36026f00e,Apartment,4587.52,0.946336830828921,4341.339138164291,1,125.6,4,2,3,March,2022-09-03,Electrical,Occupied
426c8f9c-1bf7-475d-adb4-5fb1952f60a6,Condo,3664.44,0.7785061894683948,2852.7892209355646,5,490.9,8,3,10,October,2023-09-12,Other,Vacant
73780cdb-3a4d-4fc6-9e84-21a4bd441d04,Duplex,2092.9,0.891476643770004,1865.7714677462416,3,80.28,5,4,8,August,2024-01-02,Plumbing,Occupied
fc34fea7-e142-46df-9f72-15cddde05666,Townhouse,2277.83,0.7225707075564444,1645.8932347932957,11,374.1,9,2,3,March,2021-11-01,Plumbing,Vacant
618db941-26a0-4e73-9732-e0470182c2d9,Apartment,2692.87,0.7599494299718065,2046.4450214881783,6,362.84,5,4,10,October,2022-01-10,Plumbing,Vacant
b597a4c8-19ef-44e4-93eb-9af85d52aa6d,Apartment,1483.28,0.8704953810283086,1291.1883887716695,1,239.75,3,4,7,July,2022-02-11,Structural,Occupied
85c15f34-2508-429b-94d9-d37f4c7284ff,Apartment,2658.84,0.8741635387492155,2324.2609833679644,10,345.31,7,1,12,December,2022-05-22,Other,Occupied
0eb29cee-09b5-4b9e-94c8-bd73dceda766,Duplex,2352.92,0.9813789878736209,2309.1062481476,6,277.51,7,4,5,May,2024-03-06,Electrical,Occupied
d293314e-498c-4206-86e9-7c6ec4be5fed,Duplex,4533.29,0.7226581670222603,3276.019041980342,5,163.21,1,5,7,July,2022-01-21,Structural,Vacant
a2f6e592-1932-4015-aef6-3231e1c9b0be,Apartment,3768.83,0.9117831751704268,3436.3557840775597,8,320.23,9,2,5,May,2023-07-09,Plumbing,Occupied
04eddd8f-998e-48e4-8a1c-99ac11598a4d,House,3717.68,0.9654626590939677,3589.281218460462,4,370.47,1,4,7,July,2021-10-29,HVAC,Occupied
3378ea0e-f098-4086-88f6-534d76fed6b8,Duplex,3769.5,0.7222346698541465,2722.4635880152055,5,96.09,5,1,9,September,2021-06-15,Plumbing,Vacant
64f4c512-bb07-4589-a5f2-b1e2424fee3c,Condo,2807.44,0.9800325628177253,2751.382618156995,7,52.42,7,4,11,November,2021-09-02,Plumbing,Occupied
9b288a46-ec46-41e6-89b9-32a2009fd12c,Condo,4577.68,0.7547938184932071,3455.204567039985,1,175.2,7,4,4,April,2022-06-21,Structural,Vacant
f6797589-2d93-46ba-a0c4-393927fda56c,Condo,4140.88,0.9541249584257079,3950.9169578458454,1,123.8,2,2,2,February,2024-01-06,Other,Occupied
35b6a427-811a-4486-b9c0-fe504434a984,Condo,3793.09,0.8936964743073577,3389.8711597304955,7,298.48,0,4,10,October,2021-12-29,HVAC,Occupied
a8d50dd5-2918-41f8-ab39-333bf127a0b7,Condo,1908.77,0.7096911428744596,1354.6371627844821,4,498.46,3,5,2,February,2022-12-01,Plumbing,Vacant
d08c7430-03c1-4cd6-b58a-df1ddef3ba66,Condo,2435.55,0.9773338939249478,2380.345565348907,1,498.24,3,1,2,February,2024-02-16,HVAC,Occupied
051fb857-84d9-425e-876a-7868da7c8781,Condo,4888.82,0.8545132697990245,4177.561563658867,11,351.87,2,3,7,July,2024-03-08,Plumbing,Occupied
a6e4a891-019f-4a94-9b8d-f47c2b3f7d0f,Duplex,1656.21,0.7672523970627813,1270.731092539349,5,315.27,4,5,11,November,2022-08-17,HVAC,Vacant
49666758-ac8a-4c49-8684-95338b63e212,House,4477.36,0.9301765184885226,4164.7351368197715,2,296.94,10,5,1,January,2023-08-06,Plumbing,Occupied
9295b47f-b5fb-417d-bcfd-dca9e225ae49,House,2286.54,0.9651711897783148,2206.902532275708,8,101.52,7,5,7,July,2023-03-07,HVAC,Occupied
f62dab55-cbd7-4772-b21a-75704c666209,Condo,1379.52,0.994629685180276,1372.1115432998943,1,478.17,4,2,1,January,2021-08-05,Plumbing,Occupied
85e09561-5556-49e8-a56f-15d218729aed,Condo,2985.71,0.9881426535306077,2950.307402072871,12,168.52,8,2,6,June,2021-11-14,HVAC,Occupied
bd957568-767d-4ecf-9867-d03803faac1c,Condo,2547.99,0.8582631689507353,2186.845971854784,9,101.27,0,3,3,March,2022-10-22,HVAC,Occupied
c0276abf-8fae-40a6-bb59-16a1ce058d83,Condo,2578.84,0.8782530668913421,2264.874139022069,1,364.35,6,4,12,December,2022-11-24,HVAC,Occupied
a4e8abc6-b737-4d22-9ebe-06035da91a79,Townhouse,3070.95,0.7680533525826321,2358.653443113634,10,189.55,10,5,4,April,2021-09-22,Structural,Vacant
0896d132-4ea5-472f-840e-e7f7fb14413c,Townhouse,2614.11,0.7733535705614848,2021.6313023404832,7,294.12,1,3,7,July,2022-06-26,Other,Vacant
